,id_No,lake_name,source,metadata
637,638,Tappan Lake at Tappan OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 0', 'huc_cd': '05040001', 'lat_va': '402124', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0811338', 'site_no': '03128000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '067', 'lake_name': 'Tappan Lake at Tappan OH', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '40.3567327', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-81.2270505', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '71.1', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
638,639,Senecaville Lake near Senecaville OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 0', 'huc_cd': '05040005', 'lat_va': '395531', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0812606', 'site_no': '03141000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '059', 'lake_name': 'Senecaville Lake near Senecaville OH', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '39.92534955', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-81.4348409', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '118', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
639,640,"BLUESTONE LAKE NEAR HINTON, WV",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05050002', 'lat_va': '373826', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0805311', 'site_no': '03179800', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '54', 'agency_cd': 'USGS', 'county_cd': '089', 'lake_name': 'BLUESTONE LAKE NEAR HINTON, WV', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.64067498', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-80.8861976', 'district_cd': '54', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '4608.00', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
640,641,"DEWEY LAKE NEAR VAN LEAR, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05070203', 'lat_va': '374416', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0824350', 'site_no': '03211000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '071', 'lake_name': 'DEWEY LAKE NEAR VAN LEAR, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.73787419', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-82.730436', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'F', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '206.00', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
641,642,Hoover Reservoir at Central College OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 800.00', 'huc_cd': '05060001', 'lat_va': '400630', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0825259', 'site_no': '03228400', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '049', 'lake_name': 'Hoover Reservoir at Central College OH', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '40.10839668', 'gw_file_cd': 'NNNNNNNN', 'project_no': '247200100', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-82.88295639', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '190', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
642,643,Caesar Creek Lake at Wellman OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 800', 'huc_cd': '05090202', 'lat_va': '392910', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0840338', 'site_no': '03242340', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '165', 'lake_name': 'Caesar Creek Lake at Wellman OH', 'alt_acy_va': '5.0', 'country_cd': 'US', 'dec_lat_va': '39.48617166', 'gw_file_cd': 'NNNNNNNN', 'project_no': '00100', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-84.0604889', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '237', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'C', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
643,644,East Fork Lake near Bantam OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 0', 'huc_cd': '05090202', 'lat_va': '390120', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0840908', 'site_no': '03247040', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '025', 'lake_name': 'East Fork Lake near Bantam OH', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '39.02228628', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-84.1521569', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '342', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
644,645,"CAVE RUN LAKE NEAR FARMERS, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05100101', 'lat_va': '380712', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0833201', 'site_no': '03249498', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '205', 'lake_name': 'CAVE RUN LAKE NEAR FARMERS, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '38.1200817', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-83.5335206', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
645,646,West Fork Mill Creek Reservoir near Greenhills OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 600', 'huc_cd': '05090203', 'lat_va': '391534', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0842941', 'site_no': '03256500', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '061', 'lake_name': 'West Fork Mill Creek Reservoir near Greenhills OH', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '39.2595021', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-84.49466579', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '29.9', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
646,647,Clarence J Brown Reservoir near Springfield OH,usgs,"{'tz_cd': 'EST', 'alt_va': ' 0', 'huc_cd': '05080001', 'lat_va': '395701', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0834451', 'site_no': '03268090', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '39', 'agency_cd': 'USGS', 'county_cd': '023', 'lake_name': 'Clarence J Brown Reservoir near Springfield OH', 'alt_acy_va': '  1', 'country_cd': 'US', 'dec_lat_va': '39.9503379', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-83.7474267', 'district_cd': '39', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '82.0', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
647,648,"BROOKVILLE LAKE AT BROOKVILLE, IN",usgs,"{'tz_cd': 'EST', 'alt_va': ' 0', 'huc_cd': '05080003', 'lat_va': '392627', 'map_nm': 'BROOKVILLE      141B', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0850010', 'site_no': '03275990', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '18', 'agency_cd': 'USGS', 'county_cd': '047', 'lake_name': 'BROOKVILLE LAKE AT BROOKVILLE, IN', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '39.44088406', 'gw_file_cd': 'NYNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'M', 'dec_long_va': '-85.0027377', 'district_cd': '18', 'land_net_ds': '  NESES17 T9N   R2W', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NAVD88', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': '20100507', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '379', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'YNNNYNNNNNYNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'C', 'construction_dt': '20100507', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
648,649,"VERSAILLES LAKE NR VERSAILLES, IN",usgs,"{'tz_cd': 'EST', 'alt_va': ' 760.74', 'huc_cd': '05090203', 'lat_va': '390450', 'map_nm': 'MILAN           154C', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0851402', 'site_no': '03276800', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '18', 'agency_cd': 'USGS', 'county_cd': '137', 'lake_name': 'VERSAILLES LAKE NR VERSAILLES, IN', 'alt_acy_va': '.01', 'country_cd': 'US', 'dec_lat_va': '39.08060995', 'gw_file_cd': 'NYNNNNNN', 'project_no': '441800100', 'site_tp_cd': 'LK', 'alt_meth_cd': 'L', 'dec_long_va': '-85.2338478', 'district_cd': '18', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'S', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': '  24000', 'coord_meth_cd': 'M', 'drain_area_va': '168', 'hole_depth_va': 'null', 'local_time_fg': 'N', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
649,650,"CARR CREEK LAKE NEAR SASSAFRAS, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05100201', 'lat_va': '371349', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0830201', 'site_no': '03277446', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '119', 'lake_name': 'CARR CREEK LAKE NEAR SASSAFRAS, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.2303749', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-83.0334978', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
650,651,"BUCKHORN LAKE AT BUCKHORN, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05100202', 'lat_va': '372024', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0832813', 'site_no': '03280800', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '193', 'lake_name': 'BUCKHORN LAKE AT BUCKHORN, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.34009096', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-83.4701849', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '408', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
651,652,"HERRINGTON LAKE NEAR BURGIN, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05100205', 'lat_va': '374708', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0844214', 'site_no': '03286000', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '167', 'lake_name': 'HERRINGTON LAKE NEAR BURGIN, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.78563398', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-84.7038343', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '439', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
652,653,"TAYLORSVILLE LAKE NEAR TAYLORSVILLE, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05140102', 'lat_va': '380059', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0851828', 'site_no': '03295597', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '215', 'lake_name': 'TAYLORSVILLE LAKE NEAR TAYLORSVILLE, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '38.01645276', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-85.30773099', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
653,654,"GREEN RIVER LAKE NEAR CAMPBELLSVILLE, KY",usgs,"{'tz_cd': 'EST', 'alt_va': 'null', 'huc_cd': '05110001', 'lat_va': '371452', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0852024', 'site_no': '03305990', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '217', 'lake_name': 'GREEN RIVER LAKE NEAR CAMPBELLSVILLE, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.24784155', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-85.3399624', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
654,655,"NOLIN LAKE NEAR KYROCK, KY",usgs,"{'tz_cd': 'CST', 'alt_va': 'null', 'huc_cd': '05110001', 'lat_va': '371642', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0861451', 'site_no': '03310900', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '061', 'lake_name': 'NOLIN LAKE NEAR KYROCK, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.2783825', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-86.247473', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
655,656,"BARREN RIVER LAKE NEAR FINNEY, KY",usgs,"{'tz_cd': 'CST', 'alt_va': ' 500.0', 'huc_cd': '05110002', 'lat_va': '365331', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0860727', 'site_no': '03312900', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '009', 'lake_name': 'BARREN RIVER LAKE NEAR FINNEY, KY', 'alt_acy_va': ' .1', 'country_cd': 'US', 'dec_lat_va': '36.89199107', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'R', 'dec_long_va': '-86.1241506', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'NGVD29', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': '942.00', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
656,657,"ROUGH RIVER LAKE NEAR FALLS OF ROUGH, KY",usgs,"{'tz_cd': 'CST', 'alt_va': 'null', 'huc_cd': '05110004', 'lat_va': '373712', 'map_nm': 'null', 'source': 'usgs', 'aqfr_cd': 'null', 'long_va': '0862958', 'site_no': '03318005', 'topo_cd': 'null', 'basin_cd': 'null', 'state_cd': '21', 'agency_cd': 'USGS', 'county_cd': '085', 'lake_name': 'ROUGH RIVER LAKE NEAR FALLS OF ROUGH, KY', 'alt_acy_va': 'null', 'country_cd': 'US', 'dec_lat_va': '37.62005547', 'gw_file_cd': 'NNNNNNNN', 'project_no': 'null', 'site_tp_cd': 'LK', 'alt_meth_cd': 'null', 'dec_long_va': '-86.499425', 'district_cd': '21', 'land_net_ds': 'null', 'nat_aqfr_cd': 'null', 'alt_datum_cd': 'null', 'aqfr_type_cd': 'null', 'coord_acy_cd': 'U', 'depth_src_cd': 'null', 'inventory_dt': 'null', 'map_scale_fc': 'null', 'coord_meth_cd': 'M', 'drain_area_va': 'null', 'hole_depth_va': 'null', 'local_time_fg': 'Y', 'well_depth_va': 'null', 'coord_datum_cd': 'NAD27', 'instruments_cd': 'NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN', 'reliability_cd': 'null', 'construction_dt': 'null', 'dec_coord_datum_cd': 'NAD83', 'contrib_drain_area_va': 'null'}"
